,date,prediction,count
0,2015-01-06,0.5019304923376693,0
1,2015-01-07,0.5,0
2,2015-01-08,0.5019156994382664,0
3,2015-01-09,0.5038167197578827,0
4,2015-01-12,0.5057031746971088,0
5,2015-01-13,0.50757574879096,0
6,2015-01-14,0.5056601355605325,0
7,2015-01-15,0.507518788468939,0
8,2015-01-16,0.5093632794793912,0
9,2015-01-20,0.5074626782952395,0
10,2015-01-21,0.509293664379028,0
11,2015-01-22,0.5074073993778823,0
12,2015-01-23,0.5055348292595128,0
13,2015-01-26,0.5073529333805309,0
14,2015-01-27,0.5054942843360261,0
15,2015-01-28,0.5072992625022053,0
16,2015-01-29,0.5090908945171015,0
17,2015-01-30,0.5072463694578885,0
18,2015-02-02,0.5090252566007198,0
19,2015-02-03,0.5071942374599685,0
20,2015-02-04,0.5053761368907599,0
21,2015-02-05,0.503571367834087,0
22,2015-02-06,0.5017793519190891,0
23,2015-02-09,0.5035460398365618,0
24,2015-02-10,0.5017667770989123,0
25,2015-02-11,0.5035210685535787,0
26,2015-02-12,0.5052629635115555,3
27,2015-02-13,0.5069930006151512,0
28,2015-02-17,0.5052262904884451,0
29,2015-02-18,0.5034721664069695,0
30,2015-02-19,0.501730096901396,0
31,2015-02-20,0.5,0
32,2015-02-23,0.4982817937050221,0
33,2015-02-24,0.5,0
34,2015-02-25,0.5017064780157536,0
35,2015-02-26,0.5034013080769189,0
36,2015-02-27,0.5016949087622046,0
37,2015-03-02,0.5033783269674232,0
38,2015-03-03,0.5050503332891564,0
39,2015-03-04,0.5033556543152075,1
40,2015-03-05,0.5016722345677218,0
41,2015-03-06,0.5033332839514951,0
42,2015-03-09,0.5049832236998255,0
43,2015-03-10,0.5066225114264258,0
44,2015-03-11,0.5082508151942813,0
45,2015-03-12,0.5065789423722331,0
46,2015-03-13,0.5081967116800936,0
47,2015-03-16,0.5098039051409424,0
48,2015-03-17,0.5081433130927454,0
49,2015-03-18,0.5097402437351761,0
50,2015-03-19,0.5080906057444958,2
51,2015-03-20,0.5096774037588543,0
52,2015-03-23,0.5080385762996968,0
53,2015-03-24,0.5064102519071461,0
54,2015-03-25,0.5047921855232929,0
55,2015-03-26,0.506369422362126,0
56,2015-03-27,0.507936499471225,0
57,2015-03-30,0.5094936564414075,3
58,2015-03-31,0.5078864270775838,0
59,2015-04-01,0.5094339481794945,0
60,2015-04-02,0.510971764745388,0
61,2015-04-06,0.5093749862642095,0
62,2015-04-07,0.5077881541439222,0
63,2015-04-08,0.5062111761550067,1
64,2015-04-09,0.5046438293148805,0
65,2015-04-10,0.5030863805520918,0
66,2015-04-13,0.5015384566833745,0
67,2015-04-14,0.5030674461786482,0
68,2015-04-15,0.5045870272703887,0
69,2015-04-16,0.50304874270356,0
70,2015-04-17,0.5045591441564965,0
71,2015-04-20,0.5030302659288827,0
72,2015-04-21,0.5045315979708156,0
73,2015-04-22,0.5030120117578207,0
74,2015-04-23,0.5015014969879907,0
75,2015-04-24,0.5029939761916999,0
76,2015-04-27,0.5044774922485639,1
77,2015-04-28,0.5029761553270468,0
78,2015-04-29,0.5044509210022765,0
79,2015-04-30,0.502958545352772,0
80,2015-05-01,0.5044246632563198,6
81,2015-05-04,0.5058820815673682,1
82,2015-05-05,0.5043987134951333,2
83,2015-05-06,0.5029239432767164,0
84,2015-05-07,0.5043730663317828,3
85,2015-05-08,0.5029069439906995,0
86,2015-05-11,0.5043477165042323,0
87,2015-05-12,0.5028901412216158,0
88,2015-05-13,0.5014409182012491,0
89,2015-05-14,0.5028735315813928,0
90,2015-05-15,0.5014326608356798,0
91,2015-05-18,0.5,0
92,2015-05-19,0.5014244975703748,0
93,2015-05-20,0.5028408785202263,0
94,2015-05-21,0.5042491894846514,0
95,2015-05-22,0.5028248287016004,0
96,2015-05-26,0.5014084469789162,0
97,2015-05-27,0.5028089592122911,0
98,2015-05-28,0.5042015817724268,0
99,2015-05-29,0.5027932670301466,0
100,2015-06-01,0.5041781757243595,0
101,2015-06-02,0.5055553269431596,0
102,2015-06-03,0.5069252028489679,0
103,2015-06-04,0.5055246370341945,0
104,2015-06-05,0.5068870475415976,0
105,2015-06-08,0.5054942843360261,0
106,2015-06-09,0.5041094965026535,0
107,2015-06-10,0.5054642633214963,0
108,2015-06-11,0.5068119845066967,0
109,2015-06-12,0.5054345685835784,0
110,2015-06-15,0.5067750632553545,0
111,2015-06-16,0.5081081004234624,0
112,2015-06-17,0.506738540075232,0
113,2015-06-18,0.5053761368907599,0
114,2015-06-19,0.5040213610100626,0
115,2015-06-22,0.5026737713044296,0
116,2015-06-23,0.5039999146688512,0
117,2015-06-24,0.5026595493856159,0
118,2015-06-25,0.5039786958605408,0
119,2015-06-26,0.5026454779590621,0
120,2015-06-29,0.5039577009833309,0
121,2015-06-30,0.5052629635115555,0
122,2015-07-01,0.5039369265110414,0
123,2015-07-02,0.5026177771280727,0
124,2015-07-06,0.5013054800621737,0
125,2015-07-07,0.5026041431194082,0
126,2015-07-08,0.5038960250428213,0
127,2015-07-09,0.5051811616911559,0
128,2015-07-10,0.5038758913551704,0
129,2015-07-13,0.502577296761149,0
130,2015-07-14,0.5012853442123177,0
131,2015-07-15,0.5,0
132,2015-07-16,0.5012787695903589,0
133,2015-07-17,0.5,0
134,2015-07-20,0.49872773811476345,0
135,2015-07-21,0.4974619507334631,0
136,2015-07-22,0.4987341799194991,0
137,2015-07-23,0.4974747689455733,0
138,2015-07-24,0.498740556819815,0
139,2015-07-27,0.5,0
140,2015-07-28,0.5012531302082908,0
141,2015-07-29,0.5,0
142,2015-07-30,0.5012468802082912,0
143,2015-07-31,0.5,0
144,2015-08-03,0.5012406922426471,0
145,2015-08-04,0.5024752273043226,0
146,2015-08-05,0.5012345653923387,0
147,2015-08-06,0.5,6
148,2015-08-07,0.5012284987564102,0
149,2015-08-10,0.5024509607606302,0
150,2015-08-11,0.5036674158917737,0
151,2015-08-12,0.5048778940198115,0
152,2015-08-13,0.5036495702211581,4
153,2015-08-14,0.5024271654007479,0
154,2015-08-17,0.5012106513871202,0
155,2015-08-18,0.5,0
156,2015-08-19,0.4987951830547568,0
157,2015-08-20,0.5,0
158,2015-08-21,0.5011990384689121,0
159,2015-08-24,0.5023923262415956,0
160,2015-08-25,0.5035798910940552,0
161,2015-08-26,0.5023809343844989,0
162,2015-08-27,0.5011876462224771,1
163,2015-08-28,0.5,0
164,2015-08-31,0.4988179691051208,0
165,2015-09-01,0.49764152692587504,0
166,2015-09-02,0.4988235315828705,0
167,2015-09-03,0.49765259940632844,0
168,2015-09-04,0.4988290419533876,0
169,2015-09-08,0.5,0
170,2015-09-09,0.498834500945439,0
171,2015-09-10,0.49767443537451794,0
172,2015-09-11,0.49883990927426514,0
173,2015-09-14,0.49768520172321506,0
174,2015-09-15,0.496535852196183,0
175,2015-09-16,0.49539183554937405,0
176,2015-09-17,0.4942531266491713,0
177,2015-09-18,0.49541297272961116,0
178,2015-09-21,0.49656755964208177,0
179,2015-09-22,0.4954339168924118,0
180,2015-09-23,0.49658319669562734,0
181,2015-09-24,0.49545467066953963,0
182,2015-09-25,0.49433130865580555,0
183,2015-09-28,0.4954752366451315,0
184,2015-09-29,0.4966140472452202,0
185,2015-09-30,0.49774776298077794,2
186,2015-10-01,0.4966292645482929,0
187,2015-10-02,0.4977578625626524,0
188,2015-10-05,0.49664434568479254,0
189,2015-10-06,0.4977678719714941,0
190,2015-10-07,0.49888641609513107,0
191,2015-10-08,0.5,0
192,2015-10-09,0.5011086456332643,0
193,2015-10-12,0.502212374942099,0
194,2015-10-13,0.5033112098709094,0
195,2015-10-14,0.5022026289233502,0
196,2015-10-15,0.503296655524995,2
197,2015-10-16,0.502192968394342,0
198,2015-10-19,0.5010940901574984,0
199,2015-10-20,0.5,2
200,2015-10-21,0.5010893228952421,0
201,2015-10-22,0.5021738993453271,0
202,2015-10-23,0.5010845969973217,0
203,2015-10-26,0.5021644886434791,0
204,2015-10-27,0.5010799119277016,0
205,2015-10-28,0.5021551590668575,0
206,2015-10-29,0.5010752671595686,0
207,2015-10-30,0.5021459095709571,0
208,2015-11-02,0.5032119472517401,0
209,2015-11-03,0.5021367391291273,1
210,2015-11-04,0.5031982506229482,2
211,2015-11-05,0.5021276467321916,0
212,2015-11-06,0.5010615695301752,0
213,2015-11-09,0.5,0
214,2015-11-10,0.5010570808774892,0
215,2015-11-11,0.5021096921214572,0
216,2015-11-12,0.5010526300238157,0
217,2015-11-13,0.5021008279733923,0
218,2015-11-16,0.5031446126260257,0
219,2015-11-17,0.5020920380009948,0
220,2015-11-18,0.5031314830635125,0
221,2015-11-19,0.5020833212770899,0
222,2015-11-20,0.5010394995418426,3
223,2015-11-23,0.5020746768898923,0
224,2015-11-24,0.503105550126125,0
225,2015-11-25,0.502066103942686,0
226,2015-11-27,0.5010309263741437,0
227,2015-11-30,0.5,0
228,2015-12-01,0.5010266926021918,0
229,2015-12-02,0.5,0
230,2015-12-03,0.5010224934621759,0
231,2015-12-04,0.5,0
232,2015-12-07,0.5010183285308973,0
233,2015-12-08,0.5,0
234,2015-12-09,0.501014197392025,0
235,2015-12-10,0.5020242804379779,0
236,2015-12-11,0.5010100996359564,0
237,2015-12-14,0.5020161181055112,0
238,2015-12-15,0.5010060348596818,0
239,2015-12-16,0.5,0
240,2015-12-17,0.49899799733334727,0
241,2015-12-18,0.5,0
242,2015-12-21,0.5009980026666527,0
243,2015-12-22,0.5,0
244,2015-12-23,0.5009940344756719,0
245,2015-12-24,0.5019841165694838,0
246,2015-12-28,0.5009900977157828,0
247,2015-12-29,0.501976274293343,0
248,2015-12-30,0.500986192015022,0
249,2015-12-31,0.5,0
250,2016-01-04,0.49901768299272786,0
251,2016-01-05,0.5,1
252,2016-01-06,0.4990215276678527,0
253,2016-01-07,0.5,1
254,2016-01-08,0.5009746576348817,0
255,2016-01-11,0.5019455154732926,0
256,2016-01-12,0.5029125884145709,0
257,2016-01-13,0.5019379747913144,0
258,2016-01-14,0.502901321401387,0
259,2016-01-15,0.5019304923376693,0
260,2016-01-19,0.5028901412216158,0
261,2016-01-20,0.5038460779869267,0
262,2016-01-21,0.5047983171822569,0
263,2016-01-22,0.503831342633889,0
264,2016-01-25,0.5028680373777799,0
265,2016-01-26,0.5038167197578827,0
266,2016-01-27,0.504761760794195,0
267,2016-01-28,0.5057031746971088,0
268,2016-01-29,0.5047436906822174,0
269,2016-02-01,0.503787806324766,1
270,2016-02-02,0.5028355083547199,0
271,2016-02-03,0.5037735132597806,0
272,2016-02-04,0.5047079587859385,0
273,2016-02-05,0.5037593276553509,0
274,2016-02-08,0.504690293937627,0
275,2016-02-09,0.5056177411230129,0
276,2016-02-10,0.5046727611513686,0
277,2016-02-11,0.5055967811566717,5
278,2016-02-12,0.5046553589517815,0
279,2016-02-16,0.5037174036218419,0
280,2016-02-17,0.5027829026173991,0
281,2016-02-18,0.5018518433843544,0
282,2016-02-19,0.5027726148338039,0
283,2016-02-22,0.5036899699086067,0
