,date,prediction,count
0,2015-01-15,0.5212353238228311,2
1,2015-01-16,0.5192306232112902,0
2,2015-01-19,0.5172412745036424,0
3,2015-01-20,0.5190838278559696,2
4,2015-01-21,0.5209123618608917,0
5,2015-01-22,0.5189392565742792,1
6,2015-01-23,0.5169810334570402,1
7,2015-01-26,0.5154223569122218,1
8,2015-01-27,0.4144756668009745,4
9,2015-01-28,0.5180631294061029,1
10,2015-01-29,0.5198609623803294,1
11,2015-01-30,0.5179288633493138,6
12,2015-02-02,0.5169326010586521,1
13,2015-02-03,0.5187183950475144,1
14,2015-02-04,0.5168078694993263,1
15,2015-02-05,0.4697013653086588,3
16,2015-02-06,0.39722813580646343,3
17,2015-02-09,0.6754401229738067,1
18,2015-02-10,0.5176291290731448,1
19,2015-02-11,0.5157451947898419,1
20,2015-02-12,0.5175012746177576,1
21,2015-02-13,0.5156314139781927,3
22,2015-02-16,0.5141425719509853,3
23,2015-02-17,0.5158868458608026,1
24,2015-02-18,0.5176186231930412,1
25,2015-02-19,0.7123338708635514,1
26,2015-02-20,0.5175679959414374,1
27,2015-02-23,0.5192780007987672,1
28,2015-02-24,0.5209759074103684,2
29,2015-02-25,0.5191422996842748,3
30,2015-02-26,0.7483394566096943,5
31,2015-02-27,0.381508301786898,4
32,2015-03-02,0.4134234241519089,4
33,2015-03-03,0.3568008455121916,1
34,2015-03-04,0.5142869674766805,1
35,2015-03-05,0.5159778260442853,1
36,2015-03-06,0.5141878404045985,1
37,2015-03-09,0.515867352411367,4
38,2015-03-10,0.533618684910433,1
39,2015-03-11,0.5665510687334678,4
40,2015-03-12,0.3842230435721332,2
41,2015-03-13,0.5149515969521423,1
42,2015-03-16,0.5166106545224918,1
43,2015-03-17,0.3075569415346199,3
44,2015-03-18,0.51612399429029,1
45,2015-03-19,0.5143730742979025,2
46,2015-03-20,0.18904555710418436,3
47,2015-03-23,0.5158537885782437,1
48,2015-03-24,0.5174852525712389,5
49,2015-03-25,0.15841405397996156,8
50,2015-03-26,0.5159216638306307,1
51,2015-03-27,0.16609512816329097,6
52,2015-03-30,0.5169043378877409,1
53,2015-03-31,0.48505506968574463,1
54,2015-04-01,0.5160275576326545,2
55,2015-04-02,0.5176333651296812,5
56,2015-04-03,0.5192282781158355,1
57,2015-04-06,0.5208132322102299,1
58,2015-04-07,0.5191019703314799,3
59,2015-04-08,0.5174024030440219,1
60,2015-04-09,0.47704948188531315,2
61,2015-04-10,0.5163971304725394,1
62,2015-04-13,0.5179693614043621,3
63,2015-04-14,0.5190694241727427,3
64,2015-04-15,0.028917823159873124,19
65,2015-04-16,0.38318634280108077,6
66,2015-04-17,0.5459647959953566,7
67,2015-04-20,0.576846698073404,2
68,2015-04-21,0.4452244227850307,2
69,2015-04-22,0.5196832222993188,10
70,2015-04-23,0.5180085784863475,5
