,date,prediction,count
0,2015-01-29,0.7527126441397247,5
1,2015-01-30,0.038268111055152376,5
2,2015-02-02,0.2605866660240782,4
3,2015-02-03,0.46458217019885384,3
4,2015-02-04,0.462538347183465,1
5,2015-02-05,0.5865672449993804,1
6,2015-02-06,0.29928332930172274,1
7,2015-02-09,0.4624370865048296,2
8,2015-02-10,0.5194506033459017,2
9,2015-02-11,0.2541864867117747,11
10,2015-02-12,0.5485096132085282,7
11,2015-02-13,0.39016145298811955,1
12,2015-02-16,0.1458733120784016,4
13,2015-02-17,0.45629650849827663,7
14,2015-02-18,0.45433276017256696,4
15,2015-02-19,0.4989598125893263,2
16,2015-02-20,0.45340534116734976,2
17,2015-02-23,0.49708033875403845,5
18,2015-02-24,0.4999470686019166,7
19,2015-02-25,0.44943358147837087,2
20,2015-02-26,0.35432781420046844,3
21,2015-02-27,0.4507876887452267,3
22,2015-03-02,0.4701917425621115,1
23,2015-03-03,0.4517361825904922,2
24,2015-03-04,0.461131781581699,1
25,2015-03-05,0.45176914978515914,1
26,2015-03-06,0.45404741409649296,10
27,2015-03-09,0.47921499527084066,23
28,2015-03-10,0.14137452197933553,17
29,2015-03-11,0.43340454113534943,3
30,2015-03-12,0.4883186516816709,1
31,2015-03-13,0.45409662903247994,2
32,2015-03-16,0.46325645732969867,1
33,2015-03-17,0.43152067649789516,5
34,2015-03-18,0.451463395503358,2
35,2015-03-19,0.38794970360957326,2
36,2015-03-20,0.45004508218386297,1
37,2015-03-23,0.47685372003507887,3
38,2015-03-24,0.461671423133881,2
39,2015-03-25,0.49182036509454863,1
40,2015-03-26,0.4554675714312768,1
41,2015-03-27,0.45364876997450365,1
42,2015-03-30,0.5227328626822532,4
43,2015-03-31,0.454439019803053,1
44,2015-04-01,0.45659664798830846,1
45,2015-04-02,0.49772500129238517,3
46,2015-04-03,0.5261062571956119,1
47,2015-04-06,0.3141132526920545,3
48,2015-04-07,0.4575876199623463,1
49,2015-04-08,0.46215064032911135,1
50,2015-04-09,0.25473901921198194,7
51,2015-04-10,0.07422856868135708,11
52,2015-04-13,0.4581752240906133,3
53,2015-04-14,0.5645366757490264,5
54,2015-04-15,0.47034638521690675,1
55,2015-04-16,0.49218001739730555,1
56,2015-04-17,0.4442165917367995,4
57,2015-04-20,0.38407635652324823,3
58,2015-04-21,0.4214132631394212,2
59,2015-04-22,0.5385880499000515,1
60,2015-04-23,0.46322871468157956,1
61,2015-04-24,0.5311646149189186,2
62,2015-04-27,0.5101578496991441,4
63,2015-04-28,0.4584089165981864,18
64,2015-04-29,0.4604800849254942,4
65,2015-04-30,0.40458587728660045,3
66,2015-05-01,0.4641590739306152,1
67,2015-05-04,0.4624012610602628,1
68,2015-05-05,0.4644295242793791,2
69,2015-05-06,0.46644272528428854,3
70,2015-05-07,0.5226015390142598,1
71,2015-05-08,0.508379847588196,2
72,2015-05-11,0.5003266804625902,1
73,2015-05-12,0.505851068031342,1
74,2015-05-13,0.4673617093796302,1
75,2015-05-14,0.46562699104947647,1
76,2015-05-15,0.4639052197007074,1
77,2015-05-18,0.4658802747359816,4
78,2015-05-19,0.5207881854459402,4
79,2015-05-20,0.5158714688306045,1
80,2015-05-21,0.4658398332514958,1
81,2015-05-22,0.2928974851206311,2
82,2015-05-25,0.4643850839479765,1
83,2015-05-26,0.46633551469603607,4
84,2015-05-27,0.4717463368639211,2
85,2015-05-28,0.467301865149912,4
86,2015-05-29,0.46922606899257957,1
87,2015-06-01,0.4598838271048761,1
88,2015-06-02,0.4560626151336745,3
89,2015-06-03,0.47107717989609943,1
90,2015-06-04,0.5309289839323542,2
91,2015-06-05,0.6784135633519474,4
92,2015-06-08,0.5500366906343508,11
93,2015-06-09,0.5570971415150745,6
94,2015-06-10,0.6691643141573271,7
95,2015-06-11,0.5331525498022417,2
96,2015-06-12,0.5467962297014668,1
97,2015-06-15,0.4707853368910503,1
98,2015-06-16,0.5609087158506578,3
99,2015-06-17,0.4714514872315497,1
100,2015-06-18,0.47330154329232155,1
101,2015-06-19,0.5211452108689631,2
102,2015-06-22,0.5372318671146818,9
103,2015-06-23,0.4720906776953482,6
104,2015-06-24,0.47392139657915744,1
105,2015-06-25,0.4722835789907225,1
106,2015-06-26,0.4741010338164674,1
107,2015-06-29,0.47590608970443793,2
108,2015-06-30,0.44331438957803493,7
109,2015-07-01,0.47723270348758273,2
110,2015-07-02,0.44275265418025056,2
111,2015-07-06,0.47712380826051237,1
112,2015-07-07,0.47889554787494115,1
113,2015-07-08,0.48065592147338765,2
114,2015-07-09,0.48240435240393265,1
115,2015-07-10,0.4841409147558736,2
116,2015-07-13,0.22861595979005855,5
117,2015-07-14,0.5526092049939825,3
118,2015-07-15,0.483657114600728,1
119,2015-07-16,0.4544382439451552,1
120,2015-07-17,0.48109337183223766,2
121,2015-07-20,0.5498561131737638,1
122,2015-07-21,0.5344337832263188,7
123,2015-07-22,0.037845216725424846,24
124,2015-07-23,0.4476646798564199,3
125,2015-07-24,0.47690086326882175,1
126,2015-07-27,0.46807513239845044,1
127,2015-07-28,0.39465706879486706,1
128,2015-07-29,0.4789348317243721,1
129,2015-07-30,0.48062192269588255,1
130,2015-07-31,0.4822981506129024,1
131,2015-08-03,0.4839635411202392,1
132,2015-08-04,0.4924670094968788,7
133,2015-08-05,0.5125356558032614,4
134,2015-08-06,0.40466795431407954,6
135,2015-08-07,0.48669725728933855,1
136,2015-08-10,0.4851469708722146,1
137,2015-08-11,0.4836065260809287,1
138,2015-08-12,0.5484329038155475,2
139,2015-08-13,0.48405976296004294,1
140,2015-08-14,0.48568440232499777,1
141,2015-08-17,0.4841598329359781,2
142,2015-08-18,0.4826448018905982,1
143,2015-08-19,0.4842586542429689,1
144,2015-08-20,0.4858624656180185,1
145,2015-08-21,0.48745632702843456,4
146,2015-08-24,0.5900828123997683,6
147,2015-08-25,0.4899016178281306,1
148,2015-08-26,0.48839401451974074,1
149,2015-08-27,0.4961996773013677,2
150,2015-08-28,0.4646521426386139,2
151,2015-08-31,0.5018678826003524,2
152,2015-09-01,0.5585079934332609,7
153,2015-09-02,0.4867726606615371,1
154,2015-09-03,0.4852870931850143,2
155,2015-09-04,0.48685315256899564,1
156,2015-09-07,0.5125637304329385,2
157,2015-09-08,0.2964971457413639,3
158,2015-09-09,0.24887722578668015,10
159,2015-09-10,0.7304464364066057,19
160,2015-09-11,0.40686513672836444,5
161,2015-09-14,0.4913271826643226,3
162,2015-09-15,0.57943633671603,1
163,2015-09-16,0.4889355589312887,2
164,2015-09-17,0.5516669971881949,3
165,2015-09-18,0.3783594916979065,5
166,2015-09-21,0.49030073420285136,6
167,2015-09-22,0.4881506916990038,2
168,2015-09-23,0.48964992933963014,1
169,2015-09-24,0.513558250270446,1
170,2015-09-25,0.4999612704068872,1
171,2015-09-28,0.4881770108632886,3
172,2015-09-29,0.4896647502104844,1
173,2015-09-30,0.4911439276003201,1
174,2015-10-01,0.48972448742867314,1
175,2015-10-02,0.4911949694450586,3
176,2015-10-05,0.489783538034114,1
177,2015-10-06,0.48838025169251,1
178,2015-10-07,0.3770698432818481,2
179,2015-10-08,0.4875587516450248,1
180,2015-10-09,0.4588973697716253,4
181,2015-10-12,0.48874932498373236,1
182,2015-10-13,0.497844624762536,1
183,2015-10-14,0.4892055056471267,1
184,2015-10-15,0.490648537114303,2
185,2015-10-16,0.48926632075737375,1
186,2015-10-19,0.6004204576747537,1
187,2015-10-20,0.34782363840436703,9
188,2015-10-21,0.5401162504759462,3
189,2015-10-22,0.48142020487033466,3
190,2015-10-23,0.37247021716786,1
191,2015-10-26,0.4305595240899013,3
192,2015-10-27,0.4457542525074216,3
193,2015-10-28,0.7055316045192312,9
194,2015-10-29,0.5784565737825076,2
195,2015-10-30,0.4893994938786881,1
196,2015-11-02,0.49081659080793816,1
197,2015-11-03,0.5691563265108437,1
198,2015-11-04,0.4883985139921053,1
199,2015-11-05,0.4898086149545099,2
200,2015-11-06,0.4912110082072615,1
201,2015-11-09,0.4898644881057006,2
202,2015-11-10,0.5464168605516102,1
203,2015-11-11,0.49200831898559394,2
204,2015-11-12,0.6565450452090152,5
205,2015-11-13,0.7253101432093828,1
206,2015-11-16,0.4926982795216618,1
207,2015-11-17,0.5806787526988606,1
208,2015-11-18,0.5895614855610827,2
209,2015-11-19,0.49012106244277587,1
210,2015-11-20,0.5472724860930097,1
211,2015-11-23,0.48936593064839884,1
212,2015-11-24,0.5799144549422188,2
213,2015-11-25,0.4898094495728428,1
214,2015-11-26,0.4911801742879536,1
215,2015-11-27,0.49254377304985997,1
216,2015-11-30,0.4939000807643318,1
217,2015-12-01,0.4925835107755312,1
218,2015-12-02,0.4939325070531566,1
219,2015-12-03,0.4952743204587109,1
220,2015-12-04,0.4966088272823732,1
221,2015-12-07,0.49529924837586836,1
222,2015-12-08,0.49662667679424966,1
223,2015-12-09,0.4979471436260461,1
224,2015-12-10,0.4410552137470236,2
225,2015-12-11,0.4985723606521326,1
226,2015-12-14,0.6494195559254745,5
227,2015-12-15,0.49994552426987215,1
228,2015-12-16,0.5437319698672515,1
229,2015-12-17,0.5737234257231152,3
230,2015-12-18,0.42782939043937396,4
231,2015-12-21,0.5000875394901592,2
232,2015-12-22,0.4578551413480383,3
233,2015-12-23,0.5608894272310669,3
234,2015-12-24,0.4991355036500069,1
235,2015-12-28,0.5004276820662688,1
236,2015-12-29,0.47801315922909515,1
237,2015-12-30,0.5891219879587638,1
238,2015-12-31,0.7004588979930011,1
239,2016-01-01,0.5435365224914319,1
240,2016-01-04,0.46665021821867214,1
241,2016-01-05,0.5016690811627484,4
242,2016-01-06,0.5231055300249603,7
243,2016-01-07,0.5401317568663895,6
244,2016-01-08,0.46531354033459293,3
245,2016-01-11,0.4640983618575327,3
246,2016-01-12,0.5021720667895467,1
247,2016-01-13,0.43208949350396575,1
248,2016-01-14,0.5013115776129394,1
249,2016-01-15,0.5000405573492763,1
250,2016-01-19,0.34411711234326936,3
251,2016-01-20,0.5022814394497399,2
252,2016-01-21,0.5509893370019896,1
253,2016-01-22,0.5481198862514873,4
254,2016-01-25,0.5011925320262298,2
255,2016-01-26,0.4618687326119647,8
256,2016-01-27,0.3290595435324344,24
257,2016-01-28,0.5022589795322989,8
258,2016-01-29,0.5262007538166018,2
259,2016-02-01,0.5003107794684711,1
260,2016-02-02,0.5015529522286692,3
261,2016-02-03,0.5027889635245443,1
262,2016-02-04,0.5015452688291855,2
263,2016-02-05,0.5003077226043369,1
264,2016-02-08,0.5015376609052951,1
265,2016-02-09,0.500306216896275,1
266,2016-02-10,0.5167427521925663,1
267,2016-02-11,0.5021462540926613,1
268,2016-02-12,0.5033618981715433,1
269,2016-02-16,0.47509741828245833,6
270,2016-02-17,0.34213477603875797,10
271,2016-02-18,0.5805488540303971,13
272,2016-02-19,0.3956160691458559,12
273,2016-02-22,0.608038256613465,8
274,2016-02-23,0.5356882702721524,12
275,2016-02-24,0.502594249795842,2
276,2016-02-25,0.49233645015473193,10
277,2016-02-26,0.6021793025400863,7
278,2016-02-29,0.5611395943407287,2
279,2016-03-01,0.5016761211508658,7
280,2016-03-02,0.5366315184555233,2
281,2016-03-03,0.4998112129022366,1
282,2016-03-04,0.5265405971529571,3
283,2016-03-07,0.49797856292271114,3
284,2016-03-08,0.49918633747198227,2
285,2016-03-09,0.5186223965947647,3
286,2016-03-10,0.5098380652754557,4
287,2016-03-11,0.4991989414586333,1
288,2016-03-14,0.5486952239725038,1
289,2016-03-15,0.49696713038202056,1
290,2016-03-16,0.49578327970137637,1
291,2016-03-17,0.5843410590854587,3
292,2016-03-18,0.5492626576091199,4
293,2016-03-21,0.5304501869525424,13
294,2016-03-22,0.616855219197066,10
295,2016-03-23,0.49470543318138127,3
296,2016-03-24,0.26671787030818417,3
297,2016-03-25,0.4974048012564045,1
298,2016-03-28,0.415446810523433,4
299,2016-03-29,0.32564757830679336,7
300,2016-03-30,0.49878537247537225,2
301,2016-03-31,0.4995096618398651,2
302,2016-04-01,0.49136335575386303,1
303,2016-04-04,0.5001339284093647,2
304,2016-04-05,0.3670175806286725,2
305,2016-04-06,0.439797932097157,3
306,2016-04-07,0.5332307965844795,2
307,2016-04-08,0.6098225338611379,6
308,2016-04-11,0.48252195861025315,1
309,2016-04-12,0.4119448274770331,2
310,2016-04-13,0.49776073669928755,2
311,2016-04-14,0.49660856339228443,3
312,2016-04-15,0.551015005614234,3
313,2016-04-18,0.49619496291745413,1
314,2016-04-19,0.4973547047445088,7
315,2016-04-20,0.5583642702986104,3
316,2016-04-21,0.49761240639389637,1
317,2016-04-22,0.5521287787300837,2
318,2016-04-25,0.4010656676495301,5
319,2016-04-26,0.3163893959279167,11
320,2016-04-27,0.6265280050247266,29
321,2016-04-28,0.5468111213755859,8
322,2016-04-29,0.49705698164774337,3
323,2016-05-02,0.5161190541353478,3
324,2016-05-03,0.5077340639496394,3
325,2016-05-04,0.49834198399905016,2
326,2016-05-05,0.4994707983406237,3
327,2016-05-06,0.3911638920337014,4
328,2016-05-09,0.5009666938253596,1
329,2016-05-10,0.3991144899903569,2
330,2016-05-11,0.41438953622739727,1
331,2016-05-12,0.1687022037672019,4
332,2016-05-13,0.3776454702265307,15
333,2016-05-16,0.432737061261114,14
334,2016-05-17,0.7633674337177072,12
335,2016-05-18,0.6958586452870512,5
336,2016-05-19,0.5270199307511176,2
337,2016-05-20,0.502498224644965,6
338,2016-05-23,0.5021476399900311,1
339,2016-05-24,0.5010377281788231,1
340,2016-05-25,0.49993271800993655,1
341,2016-05-26,0.5391320728957083,5
342,2016-05-27,0.4982238400118739,2
343,2016-05-30,0.4993247588029278,1
344,2016-05-31,0.5004203110008754,3
345,2016-06-01,0.5015120560005554,1
346,2016-06-02,0.5623825218315592,1
347,2016-06-03,0.6080627584701297,2
348,2016-06-06,0.5021509431812226,1
349,2016-06-07,0.5010604865691608,1
350,2016-06-08,0.49997476010494457,1
351,2016-06-09,0.6456457767579524,4
352,2016-06-10,0.5585561959899649,2
353,2016-06-13,0.3761509019560675,7
354,2016-06-14,0.5008690654008984,8
355,2016-06-15,0.43362483712155153,3
356,2016-06-16,0.3672503110954247,1
357,2016-06-17,0.3545665654351453,3
358,2016-06-20,0.45372122924288505,2
359,2016-06-21,0.5039382819394226,1
360,2016-06-22,0.44276990981748465,3
361,2016-06-23,0.5285052147541492,1
362,2016-06-24,0.5030983227064396,1
363,2016-06-27,0.5041573539456325,1
364,2016-06-28,0.5052118805610383,1
365,2016-06-29,0.5041397085548627,1
366,2016-06-30,0.5030720777008522,1
367,2016-07-01,0.4859903932302949,3
368,2016-07-05,0.5019200058030131,1
369,2016-07-06,0.5029703480029457,1
370,2016-07-07,0.4526773736154639,3
371,2016-07-08,0.5187579164094148,1
372,2016-07-11,0.5004026492880083,1
373,2016-07-12,0.49935430882416443,1
374,2016-07-13,0.4414714620724757,1
375,2016-07-14,0.49925503912764213,1
376,2016-07-15,0.49821514831592795,1
377,2016-07-18,0.4992581367484782,1
378,2016-07-19,0.4982225531018233,1
379,2016-07-20,0.49719126419175097,1
380,2016-07-21,0.5426114504218468,2
381,2016-07-22,0.4968621850620092,1
382,2016-07-25,0.5483679802435264,3
383,2016-07-26,0.48581077748994694,6
384,2016-07-27,0.5839295384101977,14
385,2016-07-28,0.4780066264933974,4
386,2016-07-29,0.5002718419815009,2
387,2016-08-01,0.5164897606200378,1
388,2016-08-02,0.5124378677345343,1
389,2016-08-03,0.5012203785079754,1
390,2016-08-04,0.5002021630780098,2
391,2016-08-05,0.43200949958221846,3
392,2016-08-08,0.47231564724028696,3
