,date,prediction,count
0,2015-01-21,0.49034750887067224,1
1,2015-01-22,0.48846156998304013,0
2,2015-01-23,0.4865900876120517,0
3,2015-01-26,0.4847328969074943,0
4,2015-01-27,0.4866920630241499,0
5,2015-01-28,0.4886363932901714,0
6,2015-01-29,0.4905660546374131,0
7,2015-01-30,0.4887218332831176,2
8,2015-02-02,0.48689143078067554,0
9,2015-02-03,0.4850746930680161,0
10,2015-02-04,0.48698889127244516,3
11,2015-02-05,0.4851852494471549,0
12,2015-02-06,0.4833949241160319,0
13,2015-02-09,0.48161776895611974,0
14,2015-02-10,0.4835165710699282,0
15,2015-02-11,0.4817519431930988,0
16,2015-02-12,0.48000015530572127,0
17,2015-02-13,0.478261068326286,0
18,2015-02-17,0.4765345451593378,0
19,2015-02-18,0.47841745928645163,0
20,2015-02-19,0.4802868849360571,0
21,2015-02-20,0.47857161620934985,0
22,2015-02-23,0.47686856263772315,0
23,2015-02-24,0.4787235866235101,0
24,2015-02-25,0.48056550949230503,0
25,2015-02-26,0.47887341671880956,1
26,2015-02-27,0.480701889005659,3
27,2015-03-02,0.4825175822348309,0
28,2015-03-03,0.4808363678383645,0
29,2015-03-04,0.48263898586401244,0
30,2015-03-05,0.4844291354549447,0
31,2015-03-06,0.4827587150161815,1
32,2015-03-09,0.4845361502878873,0
33,2015-03-10,0.4863014168355684,0
34,2015-03-11,0.48805463854562847,0
35,2015-03-12,0.48979593764619234,0
36,2015-03-13,0.4881356234241333,0
37,2015-03-16,0.4898648836278553,0
38,2015-03-17,0.4882155176137588,0
39,2015-03-18,0.4899329041703149,0
40,2015-03-19,0.48829434300069585,2
41,2015-03-20,0.4900000177820194,1
42,2015-03-23,0.48837212088945803,0
43,2015-03-24,0.4900662424811394,0
44,2015-03-25,0.49174918480571883,0
45,2015-03-26,0.493421057627767,0
46,2015-03-27,0.49508212581056066,0
47,2015-03-30,0.4934640571544193,0
48,2015-03-31,0.4918566869072546,0
49,2015-04-01,0.49350649824814097,0
50,2015-04-02,0.4951457835858205,0
51,2015-04-06,0.49354839171722764,0
52,2015-04-07,0.49196142370030327,0
53,2015-04-08,0.49358974809285383,0
54,2015-04-09,0.4920127882364633,0
55,2015-04-10,0.4904458746888689,1
56,2015-04-13,0.49206350052877523,0
57,2015-04-14,0.4936708903553374,0
58,2015-04-15,0.4921135729224162,0
59,2015-04-16,0.493710695996636,0
60,2015-04-17,0.4921630174529712,0
61,2015-04-20,0.4937500040693862,0
62,2015-04-21,0.4922118458560778,0
63,2015-04-22,0.4906832432113273,0
64,2015-04-23,0.49226006957671387,0
65,2015-04-24,0.49074075381061066,3
66,2015-04-27,0.48923078973248835,0
67,2015-04-28,0.4907975587643143,0
68,2015-04-29,0.4923547473504988,0
69,2015-04-30,0.4908536709804081,2
70,2015-05-01,0.4924012229191582,0
71,2015-05-04,0.49090910305394586,0
72,2015-05-05,0.4894260009280452,1
73,2015-05-06,0.490963867276502,1
74,2015-05-07,0.492492499270469,1
75,2015-05-08,0.4910179756452374,1
