,date,prediction,count
0,2015-01-21,0.4691665952216938,1
1,2015-01-22,0.46725267734199327,1
2,2015-01-23,0.46535439139270274,1
3,2015-01-26,0.46347124458870703,1
4,2015-01-27,0.5991012955357324,5
5,2015-01-28,0.48952043228799713,3
6,2015-01-29,0.13747889268162972,11
7,2015-01-30,0.46419705654475796,2
8,2015-02-02,0.46633974413186385,1
9,2015-02-03,0.41242250450612605,1
10,2015-02-04,0.2665672242779995,2
11,2015-02-05,0.3251252649092795,1
12,2015-02-06,0.4696471335007154,2
13,2015-02-09,0.4717458003827988,1
14,2015-02-10,0.47382796586764997,1
15,2015-02-11,0.376524302745587,1
16,2015-02-12,0.5407135716974676,3
17,2015-02-13,0.992784141711747,4
18,2015-02-17,0.47059992682954965,1
19,2015-02-18,0.827111231306199,1
20,2015-02-19,0.47026661795408775,1
21,2015-02-20,0.46844355461533893,2
22,2015-02-23,0.6724037983408578,2
23,2015-02-24,0.46673201812020304,5
24,2015-02-25,0.4687840915871472,1
25,2015-02-26,0.3814435690034128,2
26,2015-02-27,0.34808932160535844,3
27,2015-03-02,0.46724981588186676,2
28,2015-03-03,0.46546683319068727,1
29,2015-03-04,0.529272392495268,1
30,2015-03-05,0.3671169724346548,2
31,2015-03-06,0.465169273237088,1
32,2015-03-09,0.4671876656742816,1
33,2015-03-10,0.33955562577183473,1
34,2015-03-11,0.3080410010078912,2
35,2015-03-12,0.4710663500623715,1
36,2015-03-13,0.4693070630096453,1
37,2015-03-16,0.47128166648063485,1
38,2015-03-17,0.4695346176036497,2
39,2015-03-18,0.7071425581627987,4
40,2015-03-19,0.4882677095639446,1
41,2015-03-20,0.46661428123520643,2
42,2015-03-23,0.4649007709812707,1
43,2015-03-24,0.46319985729391466,1
44,2015-03-25,0.4008671745625141,2
45,2015-03-26,0.2850068531792669,3
46,2015-03-27,0.4630218774873187,2
47,2015-03-30,0.46134454285265236,2
48,2015-03-31,0.46328886883351084,1
49,2015-04-01,0.32783423483756846,1
50,2015-04-02,0.46678884175286317,1
51,2015-04-03,0.468696009549183,1
52,2015-04-06,0.4705896602480706,1
53,2015-04-07,0.3852644239324542,2
54,2015-04-08,0.4700998723326596,1
55,2015-04-09,0.35856937281227597,1
56,2015-04-10,0.47148345993749885,1
57,2015-04-13,0.4736817267183334,2
58,2015-04-14,0.472019494189859,1
59,2015-04-15,0.4549625655585776,1
60,2015-04-16,0.26827975738851373,1
61,2015-04-17,0.38371540272559757,1
62,2015-04-20,0.4229767175637087,1
63,2015-04-21,0.4293617240821024,1
64,2015-04-22,0.4722549641576056,1
65,2015-04-23,0.3986467957848995,8
66,2015-04-24,0.37611428744120257,2
67,2015-04-27,0.47063258668043007,2
68,2015-04-28,0.46900852317743547,1
69,2015-04-29,0.47083457669585194,1
70,2015-04-30,0.47264820243340633,1
71,2015-05-01,0.7755601001248206,1
72,2015-05-04,0.472597771335753,1
73,2015-05-05,0.5218883381098213,1
74,2015-05-06,0.4754618729231641,1
75,2015-05-07,0.3901624795374503,3
76,2015-05-08,0.48224313037720157,1
77,2015-05-11,0.8094407882307235,2
78,2015-05-12,0.5145923371189276,2
79,2015-05-13,0.5844995631663727,4
80,2015-05-14,0.3979252653092882,1
81,2015-05-15,0.4703640401975111,1
82,2015-05-18,0.4789220304853462,1
83,2015-05-19,0.4718361558469615,1
84,2015-05-20,0.47360347041545914,1
85,2015-05-21,0.44788658540059134,1
86,2015-05-22,0.37712955194515607,1
87,2015-05-26,0.6408560296232795,2
88,2015-05-27,0.4749590652346609,1
89,2015-05-28,0.4733822144332287,1
90,2015-05-29,0.4751247895713726,1
91,2015-06-01,0.5880200115233971,2
92,2015-06-02,0.47579166777895343,2
93,2015-06-03,0.4742297293193044,1
94,2015-06-04,0.5302721132809146,1
95,2015-06-05,0.5792245114440437,1
96,2015-06-08,0.40887243007402474,1
97,2015-06-09,0.5726839822630965,1
98,2015-06-10,0.6065046286338633,1
99,2015-06-11,0.7270041696451954,2
100,2015-06-12,0.3819312556804111,1
101,2015-06-15,0.3808536522253132,1
102,2015-06-16,0.5926896484874642,1
103,2015-06-17,0.6568619829907769,1
104,2015-06-18,0.7842124690463391,1
105,2015-06-19,0.4779326313241443,1
106,2015-06-22,0.5924702253748466,1
107,2015-06-23,0.3724339786063523,2
108,2015-06-24,0.5157525497938067,2
109,2015-06-25,0.4828552132190064,1
110,2015-06-26,0.504751057887511,1
111,2015-06-29,0.44360872320100575,1
112,2015-06-30,0.4778714705401237,1
113,2015-07-01,0.4848103041944791,6
114,2015-07-02,0.3317344448554985,2
115,2015-07-06,0.5018310423284531,1
116,2015-07-07,0.4899250027420097,3
117,2015-07-08,0.4822223668961614,1
118,2015-07-09,0.48385528419006374,1
119,2015-07-10,0.4823341419079208,1
120,2015-07-13,0.41580457274438354,1
121,2015-07-14,0.47997375016133403,1
122,2015-07-15,0.401887732810726,1
123,2015-07-16,0.4808038549200597,1
124,2015-07-17,0.47931025285499995,1
125,2015-07-20,0.49761850047289546,2
126,2015-07-21,0.47677278443208426,1
127,2015-07-22,0.4753030053692333,1
128,2015-07-23,0.47691555770236527,1
129,2015-07-24,0.4785183430762727,1
130,2015-07-27,0.4770565873773599,1
131,2015-07-28,0.4786491903171516,1
132,2015-07-29,0.48659138520491974,1
133,2015-07-30,0.5133480369397889,9
134,2015-07-31,0.47382269751206585,2
135,2015-08-03,0.4753962218576775,1
136,2015-08-04,0.4739787985952848,1
137,2015-08-05,0.48931198854314717,1
138,2015-08-06,0.4744993153563103,2
139,2015-08-07,0.42313572860071125,1
140,2015-08-10,0.47676536169952477,1
141,2015-08-11,0.4897046216791796,2
142,2015-08-12,0.4793552418763183,1
143,2015-08-13,0.477947738878552,1
144,2015-08-14,0.4794761245438104,1
145,2015-08-17,0.4780764832066522,1
146,2015-08-18,0.4795954765994348,1
147,2015-08-19,0.4438563211709954,1
148,2015-08-20,0.7564903960309289,2
149,2015-08-21,0.47801017541323154,1
150,2015-08-24,0.47952034421245193,0
151,2015-08-25,0.5030305311678653,1
152,2015-08-26,0.5002634765623846,1
153,2015-08-27,0.4789539368719068,1
154,2015-08-28,0.4775799713216963,1
155,2015-08-31,0.4884342688773635,1
156,2015-09-01,0.47717744483859015,1
157,2015-09-02,0.47866688566869453,0
158,2015-09-03,0.4773071087987175,1
159,2015-09-04,0.47878774821588,1
160,2015-09-08,0.49861566592265105,1
161,2015-09-09,0.4765246563652481,1
162,2015-09-10,0.47518416522067863,2
163,2015-09-11,0.47385123281985864,1
164,2015-09-14,0.4725257957448731,1
165,2015-09-15,0.47120779124089684,1
166,2015-09-16,0.48474423830527313,2
167,2015-09-17,0.469038042341814,2
168,2015-09-18,0.43023372868054643,1
169,2015-09-21,0.9148412796972567,1
170,2015-09-22,0.5290080752770123,3
171,2015-09-23,0.4804488628271224,2
172,2015-09-24,0.5358412453219918,1
173,2015-09-25,0.49061212110219354,3
174,2015-09-28,0.7620232701734619,1
175,2015-09-29,0.4407699855600885,3
176,2015-09-30,0.46775202663566007,2
177,2015-10-01,0.47834652721510795,1
178,2015-10-02,0.4656318929922769,1
179,2015-10-05,0.456893161714365,1
180,2015-10-06,0.4396379332071604,3
181,2015-10-07,0.4492467778450475,1
182,2015-10-08,0.46451845477121245,1
